ip,prefix,provider,asn,asn_name,source_date,score_prehire,tier_prehire,score_posthire,tier_posthire,first_seen,last_seen,active
212.32.49.3,,pia,AS6461,"ZAYO-6461 - Zayo Bandwidth, US",2026-05-16,8,contextual,8,contextual,2026-05-16,2026-05-16,false
212.32.49.39,,pia,AS6461,"ZAYO-6461 - Zayo Bandwidth, US",2026-05-16,8,contextual,8,contextual,2026-05-16,2026-05-16,false
165.231.182.45,,pia,AS58065,"PACKETEXCHANGE, GB",2026-05-16,8,contextual,8,contextual,2026-05-08,2026-05-16,false
165.231.182.238,,pia,AS58065,"PACKETEXCHANGE, GB",2026-05-16,8,contextual,8,contextual,2026-05-16,2026-05-16,false
165.231.182.9,,pia,AS58065,"PACKETEXCHANGE, GB",2026-05-16,8,contextual,8,contextual,2026-05-16,2026-05-16,false
165.231.182.47,,pia,AS58065,"PACKETEXCHANGE, GB",2026-05-16,8,contextual,8,contextual,2026-05-13,2026-05-16,false
216.246.31.72,,surfshark,AS209854,"CYBERZONEHUB, PA",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
152.89.163.245,,surfshark,AS9009,"M247, RO",2026-05-16,5,contextual,5,contextual,2026-05-11,2026-05-16,false
45.144.227.73,,surfshark,AS209854,"CYBERZONEHUB, PA",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
195.86.5.19,,surfshark,AS212238,"CDNEXT, GB",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
185.245.82.34,,surfshark,AS62240,"CLOUVIDER Clouvider - Global ASN, GB",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
194.0.213.26,,surfshark,AS62240,"CLOUVIDER Clouvider - Global ASN, GB",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
37.19.199.226,,surfshark,AS212238,"CDNEXT, GB",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
89.187.187.73,,surfshark,AS60068,"CDN77 _, GB",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
156.146.37.72,,cyberghost,AS212238,"CDNEXT, GB",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
191.101.217.165,,cyberghost,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
66.56.82.25,,cyberghost,AS212238,"CDNEXT, GB",2026-05-16,5,contextual,5,contextual,2026-05-13,2026-05-16,false
66.56.82.23,,cyberghost,AS212238,"CDNEXT, GB",2026-05-16,5,contextual,5,contextual,2026-05-07,2026-05-16,false
185.206.225.28,,cyberghost,AS9009,"M247, RO",2026-05-16,5,contextual,5,contextual,2026-05-07,2026-05-16,false
181.214.218.243,,cyberghost,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-10,2026-05-16,false
181.214.218.239,,cyberghost,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
181.214.218.241,,cyberghost,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-14,2026-05-16,false
181.214.218.129,,cyberghost,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-08,2026-05-16,false
114.183.119.182,,vpngate,AS4713,"OCN NTT DOCOMO BUSINESS,Inc., JP",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
118.240.250.95,,vpngate,AS2527,"SO-NET Sony Network Communications Inc., JP",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
1.52.134.78,,vpngate,AS18403,"FPT-AS-AP FPT Telecom Company, VN",2026-05-16,5,contextual,5,contextual,2026-05-10,2026-05-16,false
122.134.42.29,,vpngate,AS2518,"BIGLOBE BIGLOBE Inc., JP",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
92.19.115.235,,vpngate,AS13285,"OPALTELECOM-AS TalkTalk Communications Limited, GB",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
121.172.117.198,,vpngate,AS4766,"KIXS-AS-KR Korea Telecom, KR",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
222.116.205.218,,vpngate,AS4766,"KIXS-AS-KR Korea Telecom, KR",2026-05-16,5,contextual,5,contextual,2026-05-12,2026-05-16,false
210.97.73.188,,vpngate,AS4766,"KIXS-AS-KR Korea Telecom, KR",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
90.188.92.196,,vpngate,AS12389,"ROSTELECOM-AS PJSC Rostelecom. Technical Team, RU",2026-05-16,5,contextual,5,contextual,2026-05-08,2026-05-16,false
60.239.2.34,,vpngate,AS2518,"BIGLOBE BIGLOBE Inc., JP",2026-05-16,5,contextual,5,contextual,2026-05-10,2026-05-16,false
126.115.98.20,,vpngate,AS17676,"GIGAINFRA SoftBank Corp., JP",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
61.98.207.99,,vpngate,AS9318,"SKB-AS SK Broadband Co Ltd, KR",2026-05-16,5,contextual,5,contextual,2026-05-08,2026-05-16,false
125.197.214.240,,vpngate,AS2518,"BIGLOBE BIGLOBE Inc., JP",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
106.176.130.43,,vpngate,AS2516,"KDDI KDDI CORPORATION, JP",2026-05-16,5,contextual,5,contextual,2026-05-07,2026-05-16,false
153.168.161.192,,vpngate,AS4713,"OCN NTT DOCOMO BUSINESS,Inc., JP",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
116.111.12.61,,vpngate,AS7552,"VIETEL-AS-AP Viettel Group, VN",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
125.25.18.133,,vpngate,AS23969,"TOT-NET TOT Public Company Limited, TH",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
121.144.78.210,,vpngate,AS4766,"KIXS-AS-KR Korea Telecom, KR",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
14.133.56.141,,vpngate,AS18126,"CTCX Chubu Telecommunications Company, Inc., JP",2026-05-16,5,contextual,5,contextual,2026-05-13,2026-05-16,false
222.119.44.93,,vpngate,AS4766,"KIXS-AS-KR Korea Telecom, KR",2026-05-16,5,contextual,5,contextual,2026-05-11,2026-05-16,false
60.56.148.72,,vpngate,AS17511,"OPTAGE OPTAGE Inc., JP",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
5.228.228.136,,vpngate,AS42610,"NCNET-AS OJSC National Cable Networks, RU",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
112.138.20.32,,vpngate,AS10010,"TOKAI TOKAI Communications Corporation, JP",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
153.136.95.209,,vpngate,AS4713,"OCN NTT DOCOMO BUSINESS,Inc., JP",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
219.114.227.189,,vpngate,AS9617,"ZAQ JCOM Co., Ltd., JP",2026-05-16,5,contextual,5,contextual,2026-05-12,2026-05-16,false
220.208.3.213,,vpngate,AS7522,"STCN STNet, Incorporated, JP",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
219.99.243.172,,vpngate,AS59108,"KATCH-NET KATCH NETWORK INC., JP",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
59.171.145.172,,vpngate,AS9824,"JTCL-JP-AS JCOM Co., Ltd., JP",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
1.54.222.107,,vpngate,AS18403,"FPT-AS-AP FPT Telecom Company, VN",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
58.76.163.51,,vpngate,AS7562,"HCNSEOCHO-AS-KR HCN Dongjak, KR",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
111.217.254.108,,vpngate,AS2527,"SO-NET Sony Network Communications Inc., JP",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
115.0.31.140,,vpngate,AS4766,"KIXS-AS-KR Korea Telecom, KR",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
221.133.108.33,,vpngate,AS17534,"NSK NSK Co.,Ltd., JP",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
153.206.36.124,,vpngate,AS4713,"OCN NTT DOCOMO BUSINESS,Inc., JP",2026-05-16,5,contextual,5,contextual,2026-05-15,2026-05-16,false
42.116.52.115,,vpngate,AS18403,"FPT-AS-AP FPT Telecom Company, VN",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
124.214.70.151,,vpngate,AS2516,"KDDI KDDI CORPORATION, JP",2026-05-16,5,contextual,5,contextual,2026-05-10,2026-05-16,false
121.176.189.29,,vpngate,AS4766,"KIXS-AS-KR Korea Telecom, KR",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
124.28.172.4,,vpngate,AS23578,"SKB-NAMDONGNET-AS-KR SK Broadband Co Ltd, KR",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
211.219.73.150,,vpngate,AS4766,"KIXS-AS-KR Korea Telecom, KR",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
165.227.32.125,,tunnelbear,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-15,2026-05-16,false
165.227.37.22,,tunnelbear,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-12,2026-05-16,false
165.245.239.228,,tunnelbear,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-14,2026-05-16,false
159.203.13.84,,tunnelbear,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
147.182.156.207,,tunnelbear,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-07,2026-05-16,false
172.235.198.153,,tunnelbear,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
172.233.75.192,,tunnelbear,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",2026-05-16,5,contextual,5,contextual,2026-05-07,2026-05-16,false
172.235.216.49,,tunnelbear,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
172.233.79.205,,tunnelbear,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
172.233.92.55,,tunnelbear,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
172.235.201.173,,tunnelbear,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
74.63.207.116,,tunnelbear,AS46475,"LIMESTONENETWORKS - Limestone Networks, Inc., US",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
172.233.90.246,,tunnelbear,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",2026-05-16,5,contextual,5,contextual,2026-05-14,2026-05-16,false
172.233.78.33,,tunnelbear,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
128.1.179.99,,tunnelbear,AS21859,"ZEN-ECN - Zenlayer Inc, US",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
104.105.82.21,,tunnelbear,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",2026-05-16,5,contextual,5,contextual,2026-05-13,2026-05-16,false
172.238.226.139,,tunnelbear,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
104.105.82.214,,tunnelbear,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",2026-05-16,5,contextual,5,contextual,2026-05-10,2026-05-16,false
172.232.209.205,,tunnelbear,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
104.105.64.38,,tunnelbear,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
104.105.82.152,,tunnelbear,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",2026-05-16,5,contextual,5,contextual,2026-05-15,2026-05-16,false
172.232.209.88,,tunnelbear,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",2026-05-16,5,contextual,5,contextual,2026-05-08,2026-05-16,false
172.235.224.112,,tunnelbear,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",2026-05-16,5,contextual,5,contextual,2026-05-08,2026-05-16,false
172.238.232.118,,tunnelbear,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
46.101.249.22,,tunnelbear,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
165.245.244.112,,tunnelbear,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
165.245.247.254,,tunnelbear,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
209.38.201.204,,tunnelbear,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
165.22.79.198,,tunnelbear,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
138.68.66.27,,tunnelbear,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
134.209.242.57,,tunnelbear,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
64.226.88.91,,tunnelbear,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
165.245.243.121,,tunnelbear,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
46.101.138.13,,tunnelbear,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
165.227.128.212,,tunnelbear,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
146.70.176.150,,tunnelbear,AS9009,"M247, RO",2026-05-16,5,contextual,5,contextual,2026-05-08,2026-05-16,false
198.199.108.166,,tunnelbear,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-15,2026-05-16,false
157.245.166.158,,tunnelbear,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-13,2026-05-16,false
107.170.232.115,,tunnelbear,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
172.235.116.33,,tunnelbear,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
172.233.16.212,,tunnelbear,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",2026-05-16,5,contextual,5,contextual,2026-05-13,2026-05-16,false
172.233.27.85,,tunnelbear,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",2026-05-16,5,contextual,5,contextual,2026-05-14,2026-05-16,false
104.64.43.53,,tunnelbear,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",2026-05-16,5,contextual,5,contextual,2026-05-07,2026-05-16,false
216.238.81.153,,tunnelbear,AS20473,"AS-VULTR - The Constant Company, LLC, US",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
44.238.241.120,,hotspotshield,AS16509,"AMAZON-02 - Amazon.com, Inc., US",2026-05-16,12,contextual,20,strong,2026-05-16,2026-05-16,false
103.56.5.241,,flowvpn,AS140599,"COMFACCORPORATION-AS-AP COMFAC CORPORATION, PH",2026-05-16,5,contextual,5,contextual,2026-05-16,2026-05-16,false
158.173.46.21,,mullvad,AS212238,"CDNEXT, GB",2026-05-04,8,contextual,8,contextual,2026-05-07,2026-05-15,false
193.32.126.235,,mullvad,AS39351,"ESAB-AS, SE",2026-05-04,8,contextual,8,contextual,2026-05-07,2026-05-15,false
181.214.165.63,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
181.214.164.127,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
181.214.164.187,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
181.214.164.154,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
146.70.11.20,,pia,AS9009,"M247, RO",2026-05-15,8,contextual,8,contextual,2026-05-07,2026-05-15,false
146.70.11.46,,pia,AS9009,"M247, RO",2026-05-15,8,contextual,8,contextual,2026-05-07,2026-05-15,false
146.70.11.32,,pia,AS9009,"M247, RO",2026-05-15,8,contextual,8,contextual,2026-05-07,2026-05-15,false
188.126.89.5,,pia,AS42708,"GLESYS glesys.com, SE",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
188.126.89.19,,pia,AS42708,"GLESYS glesys.com, SE",2026-05-15,8,contextual,8,contextual,2026-05-07,2026-05-15,false
66.56.81.24,,pia,AS212238,"CDNEXT, GB",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
66.56.80.60,,pia,AS212238,"CDNEXT, GB",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
66.56.81.30,,pia,AS212238,"CDNEXT, GB",2026-05-15,8,contextual,8,contextual,2026-05-13,2026-05-15,false
66.56.81.5,,pia,AS212238,"CDNEXT, GB",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
151.241.122.49,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
37.19.197.208,,pia,AS212238,"CDNEXT, GB",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
151.241.122.40,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
151.241.122.59,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
173.239.217.130,,pia,AS137409,"GSLNETWORKS-AS-AP GSL Networks Pty LTD, AU",2026-05-15,8,contextual,8,contextual,2026-05-10,2026-05-15,false
158.173.3.205,,pia,AS212238,"CDNEXT, GB",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
158.173.21.153,,pia,AS212238,"CDNEXT, GB",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
102.129.153.158,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
140.228.24.140,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
140.228.24.154,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
191.96.150.119,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
191.96.227.106,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
191.96.150.154,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-13,2026-05-15,false
191.96.227.82,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
191.96.150.122,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
191.96.255.102,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-07,2026-05-15,false
191.96.255.230,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
191.96.255.225,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
191.96.255.239,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
191.96.255.209,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
181.215.182.73,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
66.56.80.145,,pia,AS212238,"CDNEXT, GB",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
66.56.80.161,,pia,AS212238,"CDNEXT, GB",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
66.56.81.65,,pia,AS212238,"CDNEXT, GB",2026-05-15,8,contextual,8,contextual,2026-05-13,2026-05-15,false
191.101.61.149,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
143.244.49.22,,pia,AS60068,"CDN77 _, GB",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
37.19.221.39,,pia,AS212238,"CDNEXT, GB",2026-05-15,8,contextual,8,contextual,2026-05-07,2026-05-15,false
191.96.67.165,,pia,AS212238,"CDNEXT, GB",2026-05-15,8,contextual,8,contextual,2026-05-08,2026-05-15,false
191.96.67.193,,pia,AS212238,"CDNEXT, GB",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
37.19.221.54,,pia,AS212238,"CDNEXT, GB",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
191.96.67.185,,pia,AS212238,"CDNEXT, GB",2026-05-15,8,contextual,8,contextual,2026-05-14,2026-05-15,false
191.96.67.203,,pia,AS212238,"CDNEXT, GB",2026-05-15,8,contextual,8,contextual,2026-05-13,2026-05-15,false
212.32.49.126,,pia,AS6461,"ZAYO-6461 - Zayo Bandwidth, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
151.241.123.123,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-10,2026-05-15,false
212.32.49.145,,pia,AS6461,"ZAYO-6461 - Zayo Bandwidth, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
151.241.125.86,,pia,AS174,"COGENT-174 - Cogent Communications, LLC, US",2026-05-15,8,contextual,8,contextual,2026-05-15,2026-05-15,false
